30, 26
195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 195, 195, 194, 194
196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 193, 193, 193, 193, 193, 193, 193, 193, 193, 193, 193, 193, 196, 196, 196, 194
239, 196, 196, 196, 196, 197, 194, 194, 195, 195, 195, 195, 195, 195, 195, 195, 195, 196, 196, 193, 187, 186, 187, 186, 187, 186, 193, 196, 196, 195
238, 196, 214, 196, 196, 196, 194, 196, 196, 196, 196, 196, 196, 196, 196, 196, 195, 196, 193, 193, 185, 186, 185, 186, 185, 186, 193, 193, 196, 195
196, 196, 196, 196, 196, 196, 195, 196, 196, 196, 228, 229, 231, 229, 229, 229, 229, 229, 229, 229, 231, 229, 229, 230, 187, 186, 193, 193, 196, 195
195, 195, 195, 195, 195, 195, 195, 196, 214, 196, 222, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 225, 185, 186, 193, 196, 196, 195
190, 191, 190, 191, 190, 191, 195, 196, 196, 196, 222, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 225, 196, 196, 196, 196, 196, 195
188, 189, 188, 189, 188, 189, 195, 196, 214, 196, 220, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 223, 223, 225, 196, 196, 196, 196, 196, 195
194, 194, 195, 195, 195, 195, 196, 196, 196, 196, 196, 234, 215, 215, 215, 215, 215, 215, 215, 215, 222, 223, 223, 225, 196, 196, 196, 196, 196, 195
194, 196, 196, 196, 196, 196, 214, 196, 196, 196, 196, 234, 215, 215, 215, 215, 215, 215, 215, 215, 222, 223, 223, 225, 214, 196, 196, 196, 196, 195
195, 196, 196, 193, 208, 208, 208, 208, 193, 196, 196, 234, 215, 215, 215, 215, 215, 215, 228, 229, 226, 223, 223, 227, 231, 229, 229, 230, 190, 191
195, 196, 193, 193, 208, 208, 208, 208, 193, 193, 196, 233, 235, 235, 235, 235, 232, 215, 222, 223, 223, 223, 223, 223, 223, 223, 223, 225, 188, 189
194, 193, 208, 208, 187, 186, 187, 186, 208, 208, 187, 186, 187, 186, 187, 186, 234, 215, 222, 223, 223, 223, 223, 223, 223, 223, 223, 225, 190, 191
194, 193, 208, 208, 185, 186, 185, 186, 208, 208, 185, 186, 185, 186, 185, 186, 218, 215, 220, 221, 221, 221, 221, 221, 221, 221, 221, 224, 188, 189
194, 193, 208, 208, 187, 186, 187, 186, 209, 210, 196, 234, 215, 215, 215, 215, 215, 215, 215, 237, 196, 196, 196, 196, 196, 196, 196, 196, 196, 195
194, 193, 208, 208, 185, 186, 185, 186, 207, 208, 196, 233, 235, 235, 235, 235, 235, 235, 235, 236, 196, 196, 196, 196, 196, 196, 197, 196, 196, 195
195, 196, 193, 193, 208, 208, 208, 208, 193, 193, 196, 196, 196, 196, 190, 191, 196, 196, 196, 213, 196, 196, 196, 213, 201, 202, 206, 205, 196, 195
195, 196, 196, 193, 208, 208, 208, 208, 193, 196, 196, 196, 196, 196, 188, 189, 214, 196, 196, 196, 214, 196, 196, 196, 199, 200, 200, 203, 196, 195
194, 196, 196, 196, 196, 196, 196, 196, 196, 196, 228, 229, 231, 229, 229, 229, 229, 231, 229, 230, 196, 193, 196, 193, 193, 196, 193, 196, 196, 195
194, 194, 195, 195, 195, 195, 195, 195, 195, 195, 222, 223, 223, 223, 223, 223, 223, 223, 223, 225, 193, 193, 193, 193, 193, 193, 193, 193, 196, 195
239, 196, 196, 196, 196, 196, 196, 196, 196, 196, 222, 223, 223, 223, 223, 223, 223, 223, 223, 225, 196, 193, 187, 186, 187, 186, 187, 186, 193, 194
238, 196, 196, 196, 196, 196, 197, 196, 196, 196, 220, 221, 221, 221, 221, 221, 221, 221, 221, 224, 193, 193, 185, 186, 185, 186, 185, 186, 193, 194
194, 194, 195, 195, 195, 195, 196, 196, 196, 193, 187, 186, 187, 186, 187, 186, 193, 196, 196, 196, 193, 193, 187, 186, 187, 186, 187, 186, 193, 194
194, 196, 196, 196, 196, 196, 196, 196, 193, 193, 185, 186, 185, 186, 185, 186, 193, 193, 196, 196, 196, 193, 185, 186, 185, 186, 185, 186, 193, 194
194, 196, 196, 196, 196, 196, 196, 196, 193, 193, 193, 193, 193, 193, 193, 193, 193, 193, 193, 193, 196, 196, 193, 193, 193, 193, 193, 193, 196, 194
194, 194, 195, 195, 195, 195, 195, 195, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 195, 195, 194, 194, 194, 194, 194, 194, 194, 194
