30, 18
17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17
17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17
17, 17, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 27, 1, 1, 16, 17, 17, 17, 17, 18, 17, 17
17, 17, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 11, 11, 20, 11, 13, 17, 17
17, 17, 1, 1, 1, 20, 1, 1, 1, 1, 1, 1, 1, 1, 16, 17, 17, 23, 17, 17, 17, 18, 10, 11, 11, 11, 11, 13, 17, 17
17, 17, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 11, 11, 11, 11, 11, 11, 13, 10, 11, 11, 11, 11, 13, 17, 17
17, 17, 16, 17, 17, 17, 23, 23, 17, 17, 17, 17, 17, 17, 25, 11, 11, 11, 11, 11, 11, 13, 10, 11, 11, 27, 11, 13, 17, 17
17, 17, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 13, 8, 9, 9, 9, 9, 12, 17, 17
17, 17, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 13, 1, 1, 1, 1, 1, 1, 17, 17
17, 17, 8, 9, 9, 9, 9, 9, 9, 9, 11, 11, 11, 11, 11, 11, 9, 9, 9, 9, 9, 12, 1, 1, 1, 1, 1, 1, 17, 17
17, 17, 1, 1, 1, 1, 1, 1, 1, 1, 10, 11, 11, 27, 11, 13, 1, 1, 1, 1, 28, 28, 1, 1, 1, 1, 1, 1, 17, 17
17, 17, 1, 1, 1, 1, 1, 1, 1, 1, 10, 11, 11, 11, 11, 13, 1, 1, 1, 31, 28, 28, 31, 1, 1, 1, 1, 1, 17, 17
17, 17, 1, 1, 1, 1, 1, 1, 1, 1, 10, 11, 11, 11, 11, 13, 1, 1, 1, 1, 1, 1, 16, 17, 17, 23, 17, 18, 17, 17
17, 17, 1, 1, 1, 1, 1, 1, 1, 1, 8, 9, 9, 9, 9, 12, 1, 1, 1, 1, 1, 1, 10, 11, 11, 11, 11, 13, 17, 17
17, 17, 1, 1, 1, 27, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 11, 11, 20, 11, 13, 17, 17
17, 17, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 9, 11, 11, 9, 12, 17, 17
17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17
17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17
