20, 18
121, 150, 121, 121, 121, 150, 134, 121, 128, 129, 121, 121, 121, 134, 121, 150, 121, 121, 121, 150
121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121
121, 150, 121, 121, 121, 150, 134, 121, 121, 165, 121, 150, 121, 134, 121, 150, 121, 121, 121, 150
121, 121, 121, 121, 121, 121, 134, 121, 121, 164, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121
121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121
136, 136, 136, 136, 136, 136, 160, 136, 136, 136, 136, 136, 136, 161, 136, 136, 136, 136, 136, 136
121, 150, 121, 121, 121, 150, 134, 121, 121, 121, 121, 150, 121, 134, 121, 150, 121, 121, 121, 150
121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121
121, 150, 121, 121, 121, 150, 134, 121, 121, 121, 121, 121, 121, 134, 121, 150, 121, 121, 121, 150
121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121
121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121
136, 136, 136, 136, 136, 136, 160, 136, 136, 136, 136, 136, 136, 161, 136, 136, 136, 136, 136, 136
121, 150, 121, 121, 121, 150, 134, 121, 121, 150, 121, 150, 121, 134, 121, 150, 121, 121, 121, 150
121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121
121, 150, 121, 121, 121, 150, 134, 121, 121, 150, 121, 150, 121, 134, 121, 150, 121, 121, 121, 150
121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121
121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121
136, 136, 136, 136, 136, 136, 160, 136, 136, 136, 136, 136, 136, 161, 136, 136, 136, 136, 136, 136
