20, 18
34, 34, 34, 34, 34, 34, 34, 34, 35, 35, 35, 35, 35, 35, 34, 34, 34, 34, 34, 34
34, 34, 34, 34, 34, 34, 35, 35, 35, 40, 40, 40, 40, 35, 35, 35, 34, 34, 34, 34
34, 34, 34, 34, 34, 35, 35, 35, 36, 36, 36, 36, 36, 36, 35, 35, 35, 34, 34, 34
34, 34, 34, 34, 35, 35, 40, 40, 36, 36, 36, 36, 36, 36, 40, 40, 35, 35, 34, 34
34, 34, 34, 35, 35, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 35, 34
34, 34, 34, 35, 35, 36, 36, 40, 36, 36, 40, 40, 40, 40, 40, 36, 40, 40, 35, 34
34, 34, 35, 35, 36, 36, 36, 40, 36, 36, 36, 36, 36, 36, 40, 36, 36, 36, 35, 35
34, 34, 35, 36, 36, 36, 36, 40, 36, 36, 36, 36, 36, 36, 40, 36, 36, 36, 36, 35
34, 34, 35, 38, 36, 36, 36, 40, 36, 36, 40, 40, 36, 36, 40, 36, 36, 36, 39, 35
34, 34, 35, 36, 36, 36, 36, 40, 36, 36, 40, 40, 36, 36, 40, 36, 36, 36, 36, 35
34, 34, 35, 36, 36, 36, 36, 40, 36, 36, 36, 36, 36, 36, 36, 40, 40, 36, 36, 35
34, 34, 35, 35, 36, 36, 36, 40, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 35, 35
34, 34, 34, 35, 35, 36, 36, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 35, 35, 34
34, 34, 34, 35, 35, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 35, 35, 34
34, 34, 34, 34, 35, 35, 40, 40, 40, 36, 36, 36, 36, 36, 36, 36, 35, 35, 34, 34
34, 34, 34, 34, 34, 35, 35, 35, 40, 36, 36, 36, 36, 36, 35, 35, 35, 34, 34, 34
34, 34, 34, 34, 34, 34, 35, 35, 35, 36, 36, 36, 36, 35, 35, 35, 34, 34, 34, 34
34, 34, 34, 34, 34, 34, 34, 34, 35, 35, 35, 35, 35, 35, 34, 34, 34, 34, 34, 34
