30, 26
196, 195, 212, 198, 198, 198, 198, 212, 198, 198, 198, 198, 198, 212, 196, 196, 212, 198, 198, 198, 198, 198, 212, 198, 198, 198, 198, 212, 195, 196
196, 195, 211, 196, 196, 196, 196, 211, 196, 196, 196, 196, 196, 211, 242, 243, 211, 196, 196, 196, 196, 196, 211, 196, 196, 196, 196, 211, 195, 196
195, 196, 196, 196, 196, 213, 196, 193, 187, 186, 187, 186, 193, 196, 196, 196, 196, 196, 196, 196, 193, 193, 193, 196, 196, 196, 196, 196, 196, 195
195, 196, 196, 196, 196, 196, 193, 193, 185, 186, 185, 186, 193, 193, 197, 196, 214, 196, 214, 196, 196, 193, 193, 193, 196, 196, 196, 196, 196, 195
195, 196, 196, 196, 196, 193, 187, 186, 187, 186, 193, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 193, 193, 193, 196, 196, 196, 196, 195
195, 196, 214, 196, 193, 193, 185, 186, 185, 186, 193, 193, 196, 196, 196, 196, 196, 196, 197, 196, 196, 196, 196, 193, 193, 193, 214, 196, 196, 195
195, 196, 196, 196, 193, 193, 187, 186, 187, 186, 193, 193, 196, 196, 196, 196, 201, 202, 206, 205, 196, 196, 193, 193, 187, 186, 193, 196, 196, 195
195, 196, 196, 196, 196, 193, 185, 186, 185, 186, 193, 196, 214, 196, 196, 196, 199, 200, 200, 203, 196, 196, 196, 193, 185, 186, 193, 193, 196, 195
190, 191, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 187, 186, 187, 186, 193, 193, 196, 195
188, 189, 195, 195, 195, 195, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 185, 186, 185, 186, 193, 196, 196, 195
195, 196, 196, 196, 196, 196, 195, 195, 195, 195, 212, 198, 198, 212, 198, 198, 212, 198, 198, 212, 196, 196, 196, 193, 187, 186, 193, 193, 196, 195
195, 196, 196, 196, 214, 196, 196, 196, 196, 196, 211, 196, 196, 211, 196, 196, 211, 196, 196, 211, 196, 196, 193, 193, 185, 186, 193, 196, 196, 195
195, 196, 196, 217, 196, 196, 196, 193, 234, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 237, 187, 186, 193, 193, 196, 196, 196, 195
195, 196, 216, 196, 196, 196, 193, 193, 234, 215, 215, 246, 235, 235, 235, 235, 235, 235, 232, 215, 215, 237, 185, 186, 193, 196, 196, 196, 196, 195
239, 196, 196, 196, 196, 196, 187, 186, 234, 215, 215, 237, 196, 196, 196, 217, 196, 196, 234, 215, 215, 237, 196, 196, 196, 217, 196, 196, 196, 241
238, 196, 196, 196, 196, 196, 185, 186, 234, 215, 215, 219, 196, 196, 216, 196, 196, 196, 218, 215, 215, 237, 196, 196, 216, 196, 196, 196, 196, 240
195, 196, 196, 196, 193, 196, 193, 193, 234, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 237, 195, 195, 195, 195, 195, 195, 190, 191
195, 196, 196, 196, 193, 193, 196, 193, 233, 235, 235, 235, 235, 235, 235, 235, 235, 235, 235, 235, 235, 236, 196, 196, 196, 196, 196, 196, 188, 189
195, 196, 196, 193, 187, 186, 193, 196, 196, 196, 196, 195, 196, 196, 196, 193, 187, 186, 193, 196, 196, 193, 187, 186, 193, 196, 196, 196, 196, 195
195, 196, 193, 193, 185, 186, 193, 193, 196, 196, 196, 195, 196, 196, 193, 193, 185, 186, 193, 193, 193, 193, 185, 186, 193, 193, 214, 196, 196, 195
195, 196, 193, 193, 187, 186, 187, 186, 193, 193, 196, 195, 196, 213, 193, 193, 187, 186, 187, 186, 187, 186, 187, 186, 193, 193, 196, 196, 196, 195
195, 196, 196, 193, 185, 186, 185, 186, 193, 196, 196, 195, 196, 196, 196, 193, 185, 186, 185, 186, 185, 186, 185, 186, 193, 196, 196, 196, 196, 195
195, 196, 196, 196, 193, 193, 193, 193, 196, 196, 196, 195, 196, 196, 196, 196, 193, 193, 193, 193, 193, 193, 193, 193, 196, 213, 196, 196, 196, 195
195, 196, 196, 196, 196, 193, 193, 196, 214, 196, 196, 195, 196, 196, 196, 196, 196, 193, 193, 196, 196, 193, 193, 196, 196, 196, 196, 196, 196, 195
196, 195, 196, 196, 196, 196, 196, 196, 196, 196, 190, 191, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 195, 196
196, 195, 195, 195, 195, 195, 195, 195, 195, 195, 188, 189, 195, 195, 242, 243, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 196
