30, 18
4, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 5
2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 2, 3
7, 1, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 4, 5, 29, 29, 29, 29, 29, 29, 29, 29, 1, 31, 7, 1, 1, 20, 1, 7
7, 1, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 2, 3, 29, 29, 29, 29, 29, 29, 29, 29, 1, 1, 7, 1, 1, 1, 1, 7
7, 1, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 29, 29, 7, 1, 29, 29, 1, 7
7, 1, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 29, 29, 7, 1, 29, 29, 1, 7
7, 1, 29, 29, 16, 17, 17, 17, 17, 17, 17, 18, 29, 29, 29, 29, 29, 29, 29, 29, 1, 7, 29, 29, 7, 1, 1, 1, 1, 7
7, 1, 29, 29, 10, 11, 11, 22, 11, 11, 11, 13, 29, 29, 29, 29, 29, 29, 29, 29, 1, 7, 29, 29, 1, 1, 7, 1, 1, 7
16, 23, 17, 17, 25, 11, 13, 7, 10, 11, 11, 13, 29, 29, 29, 29, 1, 1, 7, 1, 1, 7, 7, 7, 7, 1, 1, 1, 1, 7
10, 11, 11, 11, 11, 11, 13, 7, 10, 11, 11, 13, 29, 29, 29, 29, 1, 7, 7, 7, 1, 1, 1, 1, 7, 1, 20, 1, 1, 7
8, 9, 9, 9, 9, 9, 12, 1, 10, 11, 11, 13, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 1, 20, 7, 1, 1, 1, 1, 7
1, 1, 28, 28, 28, 28, 1, 1, 10, 11, 11, 13, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 1, 1, 7, 7, 7, 7, 7, 7
7, 1, 1, 30, 7, 7, 29, 29, 10, 11, 11, 26, 17, 17, 17, 17, 17, 23, 17, 18, 29, 29, 29, 29, 4, 5, 1, 1, 1, 7
7, 1, 1, 1, 1, 7, 29, 29, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 13, 29, 29, 29, 29, 2, 3, 7, 1, 1, 7
7, 1, 1, 7, 1, 7, 29, 29, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 13, 29, 29, 29, 29, 29, 29, 7, 1, 1, 7
7, 7, 1, 1, 1, 1, 29, 29, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 12, 29, 29, 29, 29, 29, 29, 1, 1, 1, 7
7, 28, 1, 1, 28, 7, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 1, 7
7, 28, 20, 7, 7, 7, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 1, 7
