30, 28
147, 136, 136, 146, 128, 159, 159, 129, 147, 136, 136, 146, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 127, 127, 121, 121, 127, 127
134, 121, 121, 121, 128, 159, 159, 129, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 127, 127, 121, 121, 127, 127
134, 121, 121, 121, 128, 159, 159, 129, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 127, 127, 121, 121, 121, 134
134, 121, 121, 132, 128, 159, 159, 129, 132, 121, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 127, 127, 121, 121, 121, 134
134, 121, 121, 121, 128, 159, 159, 129, 121, 121, 121, 134, 121, 121, 131, 131, 131, 131, 131, 131, 121, 140, 121, 121, 134, 121, 121, 121, 121, 134
134, 121, 121, 132, 128, 159, 159, 129, 132, 121, 121, 134, 121, 121, 130, 130, 130, 130, 130, 130, 121, 121, 121, 121, 134, 121, 121, 121, 121, 134
134, 121, 121, 121, 128, 159, 159, 129, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 134
134, 121, 121, 132, 128, 159, 159, 129, 132, 121, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 134
134, 121, 121, 121, 128, 159, 159, 129, 121, 121, 121, 134, 121, 121, 131, 131, 131, 131, 131, 131, 121, 121, 127, 127, 133, 121, 121, 121, 127, 134
134, 121, 121, 132, 128, 159, 159, 129, 132, 121, 121, 134, 121, 121, 130, 130, 130, 130, 130, 130, 121, 121, 127, 127, 121, 121, 127, 127, 127, 134
134, 121, 121, 121, 128, 159, 159, 129, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 147, 136, 121, 121, 136, 146, 121, 121, 147, 136, 136, 134
134, 121, 121, 132, 128, 159, 159, 129, 132, 121, 121, 134, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 134
134, 121, 121, 121, 128, 159, 159, 129, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 127, 127, 121, 121, 121, 121, 121, 121, 121, 121, 127, 134
134, 121, 121, 132, 128, 159, 159, 129, 132, 121, 121, 134, 121, 121, 121, 121, 121, 121, 127, 127, 127, 127, 121, 121, 121, 121, 121, 121, 127, 134
134, 121, 121, 121, 128, 159, 159, 129, 121, 121, 121, 133, 136, 146, 136, 136, 136, 136, 136, 136, 136, 146, 127, 127, 121, 121, 147, 136, 136, 134
134, 121, 121, 132, 128, 159, 159, 129, 132, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 127, 127, 121, 121, 121, 121, 121, 134
134, 121, 121, 121, 128, 159, 159, 129, 121, 121, 121, 121, 121, 134, 121, 121, 163, 121, 163, 121, 121, 127, 127, 121, 121, 121, 121, 127, 127, 134
134, 121, 121, 132, 128, 152, 159, 129, 132, 121, 121, 121, 121, 134, 121, 121, 162, 121, 162, 121, 121, 127, 127, 121, 121, 121, 121, 127, 127, 134
134, 136, 136, 136, 136, 136, 136, 146, 127, 127, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 127, 127, 127, 121, 157, 158, 121, 121, 127, 134
134, 121, 121, 121, 121, 121, 121, 121, 127, 127, 127, 127, 121, 134, 121, 121, 121, 121, 121, 121, 127, 127, 127, 121, 153, 154, 121, 121, 127, 134
134, 121, 121, 121, 163, 121, 121, 121, 121, 134, 121, 121, 121, 133, 136, 146, 121, 121, 147, 136, 136, 146, 167, 121, 121, 121, 121, 121, 121, 134
134, 121, 121, 121, 162, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 134
134, 127, 165, 121, 121, 121, 157, 158, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 127, 134
134, 127, 164, 121, 121, 121, 153, 154, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 160, 136, 136, 146, 121, 121, 127, 134
134, 127, 127, 127, 121, 121, 121, 121, 121, 133, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 127, 134
134, 127, 127, 127, 121, 121, 121, 121, 121, 121, 121, 121, 121, 132, 121, 132, 121, 132, 121, 132, 121, 132, 121, 121, 121, 121, 121, 121, 127, 134
134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 134
160, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 161
