30, 18
7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29
7, 30, 1, 1, 1, 7, 7, 7, 7, 30, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29
7, 1, 7, 1, 29, 29, 29, 29, 7, 1, 29, 29, 16, 17, 17, 23, 17, 17, 17, 17, 17, 23, 17, 17, 17, 17, 17, 18, 29, 29
7, 1, 1, 1, 29, 29, 29, 29, 7, 1, 29, 29, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 22, 11, 27, 11, 13, 29, 29
7, 28, 29, 29, 29, 29, 29, 29, 7, 1, 29, 29, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 7, 11, 11, 11, 11, 13, 29, 29
7, 28, 29, 29, 29, 29, 29, 29, 7, 1, 29, 29, 10, 11, 11, 11, 9, 9, 9, 9, 9, 9, 7, 9, 9, 9, 9, 12, 29, 29
7, 1, 29, 29, 1, 1, 1, 1, 7, 1, 1, 1, 10, 11, 11, 13, 29, 29, 29, 29, 29, 29, 29, 29, 1, 1, 1, 1, 1, 1
7, 1, 29, 29, 16, 23, 17, 17, 17, 17, 17, 17, 25, 11, 11, 13, 29, 29, 29, 29, 29, 29, 29, 29, 7, 7, 7, 7, 7, 7
1, 1, 29, 29, 10, 11, 11, 22, 11, 11, 11, 11, 11, 11, 11, 13, 29, 29, 29, 29, 29, 29, 29, 29, 7, 1, 29, 29, 1, 7
20, 7, 29, 29, 8, 9, 11, 22, 9, 9, 9, 9, 9, 9, 9, 12, 29, 29, 29, 29, 29, 29, 29, 29, 7, 1, 29, 29, 1, 21
1, 1, 29, 29, 29, 29, 29, 29, 7, 1, 29, 29, 29, 29, 7, 1, 29, 29, 29, 29, 29, 29, 1, 27, 7, 1, 7, 27, 1, 21
1, 1, 29, 29, 29, 29, 29, 29, 7, 1, 29, 29, 29, 29, 7, 1, 29, 29, 29, 29, 29, 29, 1, 1, 7, 7, 7, 7, 7, 7
7, 1, 1, 1, 1, 1, 7, 1, 7, 1, 29, 29, 29, 29, 7, 1, 29, 29, 1, 1, 1, 1, 1, 1, 7, 1, 29, 29, 1, 7
7, 7, 7, 7, 7, 1, 7, 7, 7, 1, 29, 29, 29, 29, 7, 1, 29, 29, 7, 7, 7, 7, 7, 7, 7, 1, 29, 29, 1, 7
7, 1, 29, 29, 1, 1, 29, 29, 29, 29, 29, 29, 29, 29, 7, 1, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 1, 7
7, 1, 29, 29, 1, 7, 29, 29, 29, 29, 29, 29, 29, 29, 7, 1, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 1, 7
7, 27, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 7, 1, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 1, 7
7, 7, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 7, 1, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 1, 7
