20, 18
34, 34, 34, 34, 34, 34, 34, 34, 35, 35, 35, 35, 35, 35, 34, 34, 34, 34, 34, 34
34, 34, 34, 34, 34, 34, 35, 35, 35, 38, 36, 36, 36, 35, 35, 35, 34, 34, 34, 34
34, 34, 34, 34, 34, 35, 35, 35, 35, 35, 36, 36, 35, 35, 35, 35, 35, 34, 34, 34
34, 34, 34, 34, 35, 35, 35, 35, 35, 35, 36, 36, 35, 35, 35, 35, 35, 35, 34, 34
34, 34, 34, 35, 35, 35, 35, 35, 35, 35, 36, 36, 35, 35, 35, 35, 35, 35, 35, 34
34, 34, 34, 35, 35, 35, 35, 35, 35, 36, 36, 36, 36, 35, 35, 35, 35, 35, 35, 34
34, 34, 35, 35, 35, 35, 35, 35, 35, 36, 36, 36, 36, 35, 35, 35, 35, 35, 35, 35
34, 34, 35, 35, 35, 35, 35, 35, 35, 36, 36, 36, 36, 35, 35, 35, 35, 35, 35, 35
34, 34, 35, 35, 35, 35, 35, 35, 35, 36, 36, 36, 36, 35, 35, 35, 35, 35, 35, 35
34, 34, 35, 35, 35, 35, 35, 35, 35, 36, 36, 36, 36, 35, 35, 35, 35, 35, 35, 35
34, 34, 35, 35, 35, 35, 35, 35, 35, 36, 36, 36, 36, 35, 35, 35, 35, 35, 35, 35
34, 34, 35, 35, 35, 35, 35, 35, 35, 36, 36, 36, 36, 35, 35, 35, 35, 35, 35, 35
34, 34, 34, 35, 35, 35, 35, 35, 35, 36, 36, 36, 36, 35, 35, 35, 35, 35, 35, 34
34, 34, 34, 35, 35, 35, 35, 35, 35, 36, 36, 36, 36, 35, 35, 35, 35, 35, 35, 34
34, 34, 34, 34, 35, 35, 35, 35, 35, 59, 36, 36, 59, 35, 35, 35, 35, 35, 34, 34
34, 34, 34, 34, 34, 35, 35, 35, 35, 58, 36, 36, 58, 35, 35, 35, 35, 34, 34, 34
34, 34, 34, 34, 34, 34, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 34, 34, 34, 34
34, 34, 34, 34, 34, 34, 34, 34, 35, 35, 35, 35, 35, 35, 34, 34, 34, 34, 34, 34
