30, 26
190, 191, 196, 196, 196, 196, 196, 196, 196, 196, 195, 195, 195, 195, 195, 195, 196, 196, 195, 195, 195, 195, 196, 196, 196, 196, 196, 196, 196, 196
188, 189, 195, 195, 195, 195, 195, 195, 195, 195, 196, 196, 196, 196, 196, 196, 195, 195, 196, 196, 196, 196, 195, 195, 195, 195, 195, 195, 195, 195
195, 196, 196, 196, 196, 193, 187, 186, 187, 186, 193, 196, 196, 193, 193, 196, 196, 196, 195, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 241
195, 196, 196, 196, 193, 193, 185, 186, 185, 186, 193, 193, 193, 193, 193, 193, 196, 196, 195, 196, 196, 196, 196, 196, 197, 196, 196, 196, 196, 240
195, 196, 187, 186, 187, 186, 187, 186, 187, 186, 187, 186, 187, 186, 187, 186, 187, 186, 195, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 195
195, 196, 185, 186, 185, 186, 185, 186, 185, 186, 185, 186, 185, 186, 185, 186, 185, 186, 195, 196, 214, 196, 196, 196, 214, 196, 196, 196, 196, 195
195, 196, 193, 193, 228, 229, 231, 229, 229, 229, 229, 229, 229, 229, 229, 229, 229, 230, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 195
195, 196, 196, 193, 222, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 225, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 195
195, 196, 196, 196, 222, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 227, 229, 229, 229, 231, 229, 230, 196, 196, 196, 196, 196, 195
195, 196, 196, 196, 220, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 223, 223, 223, 223, 223, 223, 223, 223, 225, 196, 196, 214, 196, 196, 195
190, 191, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 222, 223, 223, 223, 223, 223, 223, 223, 223, 225, 196, 196, 196, 196, 196, 195
188, 189, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 222, 223, 223, 221, 221, 221, 221, 221, 221, 224, 196, 196, 196, 196, 196, 195
196, 195, 234, 215, 215, 215, 215, 215, 215, 237, 196, 196, 196, 196, 222, 223, 223, 225, 196, 196, 196, 196, 196, 196, 195, 196, 196, 213, 196, 195
196, 195, 234, 215, 215, 215, 215, 215, 215, 237, 196, 196, 197, 196, 222, 223, 223, 225, 196, 196, 196, 196, 196, 196, 195, 196, 196, 196, 196, 195
196, 195, 234, 215, 215, 215, 215, 215, 215, 237, 201, 202, 206, 205, 222, 223, 223, 225, 196, 196, 196, 196, 196, 196, 195, 196, 196, 196, 196, 195
196, 195, 233, 235, 235, 235, 235, 235, 235, 236, 199, 200, 200, 203, 222, 223, 223, 225, 196, 196, 196, 196, 196, 196, 195, 196, 196, 196, 196, 195
196, 212, 196, 217, 196, 196, 196, 196, 196, 196, 228, 229, 229, 229, 226, 223, 223, 225, 196, 196, 196, 213, 196, 213, 195, 196, 196, 196, 196, 195
196, 211, 216, 196, 196, 196, 196, 196, 196, 196, 222, 223, 223, 223, 223, 223, 223, 225, 196, 196, 196, 196, 196, 196, 195, 196, 196, 196, 196, 195
196, 212, 196, 196, 196, 196, 196, 196, 196, 196, 222, 223, 223, 223, 223, 223, 223, 225, 196, 213, 196, 196, 196, 196, 195, 196, 196, 213, 196, 195
196, 211, 196, 196, 196, 196, 196, 196, 196, 196, 220, 221, 221, 221, 221, 221, 221, 224, 196, 196, 196, 196, 196, 196, 195, 196, 196, 196, 196, 195
196, 212, 196, 196, 196, 196, 212, 196, 196, 196, 196, 217, 196, 196, 196, 196, 196, 196, 196, 213, 196, 196, 196, 196, 195, 196, 196, 196, 196, 195
196, 211, 196, 196, 196, 196, 211, 196, 196, 196, 216, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 195, 196, 197, 196, 196, 195
196, 212, 201, 202, 206, 205, 212, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 197, 196, 196, 196, 196, 196, 196, 195, 196, 196, 213, 196, 195
196, 211, 199, 200, 200, 203, 211, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 195, 196, 196, 196, 196, 195
190, 191, 196, 196, 196, 196, 190, 191, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 190, 191, 196, 196, 190, 191, 190, 191, 196, 196, 190, 191
188, 189, 196, 196, 196, 196, 188, 189, 196, 196, 196, 196, 196, 196, 196, 196, 196, 196, 188, 189, 242, 243, 188, 189, 188, 189, 242, 243, 188, 189
