20, 18
351, 382, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 351, 383, 351, 351, 354, 354, 351, 351
351, 351, 351, 351, 351, 351, 351, 382, 351, 351, 351, 351, 351, 383, 351, 351, 351, 351, 351, 351
384, 384, 385, 386, 387, 388, 387, 388, 387, 388, 387, 388, 387, 388, 351, 357, 351, 351, 357, 351
351, 351, 372, 373, 394, 351, 351, 351, 351, 351, 351, 351, 351, 382, 351, 355, 351, 351, 355, 351
351, 351, 372, 373, 382, 394, 351, 351, 351, 351, 351, 351, 351, 382, 351, 351, 351, 351, 351, 351
351, 351, 372, 373, 351, 387, 387, 388, 387, 388, 387, 388, 387, 388, 351, 351, 382, 351, 351, 351
351, 351, 372, 373, 351, 351, 351, 390, 351, 351, 351, 351, 351, 351, 351, 392, 351, 392, 382, 384
351, 351, 372, 373, 351, 392, 351, 389, 351, 351, 351, 351, 351, 351, 351, 389, 395, 389, 351, 351
351, 382, 372, 373, 351, 390, 351, 390, 351, 351, 351, 351, 351, 351, 351, 390, 351, 390, 351, 351
351, 351, 367, 370, 351, 389, 351, 389, 351, 351, 351, 351, 351, 351, 387, 391, 351, 389, 351, 351
382, 351, 351, 351, 351, 392, 351, 390, 351, 351, 351, 351, 351, 351, 351, 351, 351, 390, 351, 351
351, 351, 351, 351, 395, 389, 351, 389, 351, 392, 387, 388, 387, 388, 388, 351, 351, 389, 351, 351
385, 388, 387, 388, 387, 391, 351, 389, 351, 389, 351, 351, 351, 351, 351, 351, 351, 390, 351, 351
389, 351, 351, 351, 351, 351, 351, 351, 392, 351, 351, 392, 351, 351, 351, 351, 351, 389, 351, 351
390, 351, 351, 351, 351, 392, 388, 351, 393, 388, 351, 389, 387, 388, 387, 388, 387, 391, 351, 351
389, 351, 351, 351, 351, 389, 351, 351, 351, 351, 351, 394, 351, 351, 351, 351, 351, 382, 395, 382
390, 351, 351, 351, 351, 390, 351, 351, 351, 351, 351, 382, 351, 351, 351, 351, 351, 351, 351, 383
389, 350, 350, 350, 350, 389, 350, 350, 350, 350, 350, 350, 350, 350, 350, 350, 350, 350, 350, 350
