30, 18
4, 5, 7, 1, 1, 1, 1, 7, 4, 5, 4, 19, 19, 5, 32, 32, 32, 32, 32, 32, 7, 7, 32, 32, 32, 32, 32, 32, 32, 32
14, 15, 1, 1, 1, 1, 1, 1, 2, 3, 2, 9, 9, 3, 32, 32, 32, 32, 32, 32, 7, 28, 32, 32, 32, 32, 32, 32, 32, 32
14, 15, 1, 1, 7, 1, 1, 1, 28, 28, 28, 7, 32, 32, 32, 32, 28, 7, 32, 32, 4, 5, 32, 32, 16, 17, 23, 23, 17, 18
2, 3, 1, 1, 7, 7, 1, 1, 1, 1, 7, 7, 32, 32, 32, 32, 7, 7, 32, 32, 14, 15, 32, 32, 10, 11, 11, 11, 11, 13
7, 1, 1, 7, 4, 5, 4, 5, 16, 23, 18, 7, 16, 23, 17, 17, 17, 18, 32, 32, 14, 15, 32, 32, 10, 11, 11, 11, 11, 13
1, 1, 1, 7, 2, 3, 14, 15, 10, 11, 13, 7, 10, 11, 11, 11, 11, 13, 32, 32, 2, 3, 32, 32, 8, 9, 9, 9, 9, 12
1, 7, 4, 19, 19, 5, 14, 15, 10, 11, 13, 7, 10, 11, 4, 5, 11, 13, 16, 23, 17, 18, 32, 32, 32, 32, 32, 32, 7, 7
1, 1, 2, 9, 9, 3, 2, 3, 10, 11, 13, 7, 10, 11, 14, 15, 11, 13, 10, 11, 11, 13, 32, 32, 32, 32, 32, 32, 7, 7
7, 1, 1, 1, 1, 7, 7, 7, 10, 11, 26, 17, 25, 11, 14, 15, 11, 13, 10, 11, 11, 26, 17, 17, 17, 18, 32, 32, 4, 5
7, 7, 7, 1, 1, 1, 1, 7, 10, 11, 11, 11, 11, 11, 2, 3, 11, 13, 10, 11, 11, 11, 11, 11, 11, 13, 32, 32, 2, 3
16, 17, 17, 17, 17, 18, 1, 1, 10, 11, 11, 11, 11, 11, 11, 11, 11, 13, 10, 11, 11, 11, 7, 7, 11, 13, 16, 23, 17, 18
10, 11, 11, 27, 11, 13, 7, 1, 8, 9, 9, 9, 9, 9, 9, 9, 9, 12, 8, 9, 9, 9, 7, 7, 11, 13, 10, 11, 11, 13
10, 11, 11, 11, 11, 13, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 7, 7, 7, 10, 11, 11, 13, 10, 11, 11, 13
10, 11, 11, 11, 11, 13, 7, 7, 7, 7, 1, 1, 1, 1, 7, 7, 1, 1, 1, 1, 28, 7, 10, 11, 11, 26, 25, 11, 11, 13
10, 11, 11, 11, 11, 26, 17, 17, 17, 17, 17, 17, 17, 23, 17, 18, 16, 17, 17, 23, 17, 18, 10, 11, 11, 11, 7, 28, 11, 13
10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 13, 10, 11, 11, 11, 11, 13, 10, 11, 11, 11, 7, 7, 11, 13
10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 13, 10, 11, 11, 11, 11, 13, 10, 11, 11, 11, 11, 11, 11, 13
8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 12, 8, 9, 9, 9, 9, 12, 8, 9, 9, 9, 9, 9, 9, 12
