40, 36
16, 17, 17, 17, 17, 17, 17, 17, 17, 18, 7, 28, 7, 7, 28, 28, 7, 28, 7, 28, 16, 17, 17, 17, 17, 18, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 18
10, 11, 11, 11, 11, 11, 11, 11, 11, 13, 7, 7, 28, 28, 28, 28, 7, 28, 7, 7, 10, 11, 11, 11, 11, 13, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 13
10, 11, 11, 11, 11, 11, 11, 11, 11, 13, 1, 1, 1, 1, 1, 27, 1, 1, 1, 1, 10, 11, 11, 11, 11, 13, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 13
10, 11, 11, 11, 11, 11, 11, 11, 11, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 11, 11, 11, 11, 13, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 12
10, 11, 11, 11, 11, 11, 11, 11, 11, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 11, 11, 11, 11, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 5
10, 11, 11, 11, 11, 11, 11, 11, 11, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 11, 11, 11, 11, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 15
10, 11, 11, 11, 11, 11, 11, 11, 11, 13, 1, 24, 1, 1, 1, 1, 1, 1, 1, 1, 10, 11, 11, 11, 11, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 15
8, 9, 9, 9, 9, 9, 9, 9, 9, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 9, 9, 9, 9, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3
4, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 5, 1, 1, 1, 1, 1, 1, 4, 5
2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 15, 1, 1, 1, 1, 1, 1, 14, 15
4, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 15, 1, 1, 1, 1, 1, 1, 14, 15
14, 15, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 3
14, 15, 4, 19, 19, 5, 4, 19, 19, 5, 4, 19, 19, 5, 4, 19, 19, 5, 4, 19, 19, 5, 4, 5, 1, 1, 1, 1, 1, 1, 4, 5, 1, 1, 1, 1, 1, 1, 4, 5
2, 3, 2, 9, 9, 3, 2, 9, 9, 3, 2, 9, 9, 3, 2, 9, 9, 3, 2, 9, 9, 3, 14, 15, 1, 1, 1, 1, 1, 1, 14, 15, 1, 1, 1, 1, 1, 1, 14, 15
4, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 15, 1, 1, 1, 1, 1, 1, 14, 15, 1, 1, 1, 1, 1, 1, 14, 15
14, 15, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 3
