26, 18
147, 136, 136, 136, 136, 136, 136, 136, 147, 136, 136, 146, 136, 136, 147, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 146
134, 121, 121, 121, 121, 121, 121, 121, 134, 121, 121, 134, 121, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 134
134, 121, 163, 121, 163, 121, 163, 121, 134, 121, 121, 134, 121, 121, 134, 121, 121, 150, 157, 158, 121, 121, 121, 121, 121, 134
134, 121, 162, 121, 162, 121, 162, 121, 133, 121, 121, 133, 121, 121, 134, 121, 121, 121, 153, 154, 121, 121, 121, 121, 121, 134
134, 136, 136, 146, 163, 121, 163, 121, 121, 121, 121, 121, 121, 121, 134, 121, 157, 158, 155, 156, 121, 121, 121, 167, 121, 134
134, 121, 121, 134, 162, 121, 162, 121, 121, 121, 121, 121, 121, 121, 134, 121, 153, 154, 153, 154, 121, 121, 121, 134, 121, 134
134, 121, 121, 134, 121, 121, 121, 121, 167, 121, 121, 167, 131, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 134, 121, 134
134, 121, 121, 133, 121, 121, 121, 121, 134, 121, 121, 134, 130, 121, 160, 136, 136, 146, 121, 121, 147, 136, 136, 161, 121, 134
134, 121, 121, 121, 121, 121, 121, 121, 134, 121, 121, 134, 131, 121, 134, 121, 121, 121, 121, 121, 121, 121, 134, 131, 121, 134
134, 121, 121, 121, 121, 121, 147, 136, 160, 136, 136, 161, 130, 121, 134, 121, 121, 121, 157, 158, 121, 121, 134, 130, 121, 134
134, 121, 121, 167, 121, 121, 157, 158, 157, 158, 121, 134, 121, 121, 134, 121, 121, 121, 153, 154, 121, 121, 134, 131, 121, 134
134, 121, 121, 134, 121, 121, 153, 154, 153, 154, 121, 134, 121, 121, 134, 121, 121, 121, 121, 121, 121, 121, 134, 130, 121, 134
134, 121, 121, 134, 121, 121, 121, 121, 121, 121, 121, 134, 121, 121, 134, 121, 121, 121, 121, 121, 121, 121, 134, 121, 121, 134
134, 121, 121, 133, 147, 136, 136, 136, 136, 136, 136, 161, 121, 121, 160, 136, 136, 146, 121, 121, 147, 136, 133, 121, 121, 134
134, 121, 121, 121, 121, 121, 121, 121, 121, 150, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 134
134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 134
134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 134, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 134
160, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 161, 136, 136, 182, 144, 140, 144, 181, 144, 144, 144, 144, 144, 144, 133
